Product name,Price,,Thương hiệu,Bảo hành,CPU,NPU,Chip đồ họa,Màn hình,Webcam,Ram,Lưu trữ,Cổng kết nối,Âm thanh,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Chất liệu,Bảo mật,Đèn LED trên máy,Trong hộp có gì,Series laptop,Tên,Part-number,Màu sắc,Nhu cầu,Mô tả bảo hành,Dung lượng RAM,Dung lượng SSD,Cổng HDMI,Công suất pin,"Kích thước, khối lượng",Công nghệ âm thanh,Đèn laptop,Phụ kiện đi kèm,Tính năng đặc biệt
Laptop AI HP Omen 16-xf0071AX - 8W946PA (Ryzen 7 7840HS/RAM 32GB/GeForce RTX 4060/1TB SSD/Windows 11),55.790.000₫,,HP,12 tháng,"AMD Ryzen™ 7 7840HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,GeForce RTX™ 4060 8GB GDDR6 AMD Radeon 780M,"16.1"" ( 2560 x 1440 ) Quad HD (2K) IPS , 240Hz , 300 nits , 100% sRGB , Màn hình chống lóa",FHD webcam,2 x 16GB DDR5 5600MHz,1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , RGB 4 vùng",Windows 11 Home SL,36.9 x 25.94 x 2.35 cm,"6 cell 83 Wh , Pin liền",2.4 kg,,,,,OMEN,Omen 16-xf0071AX - 8W946PA,8W946PA,Đen,Gaming,,,,,,,,,,
Laptop AI HP Victus 16-s0141AX - 9Q988PA (Ryzen 7 7840HS/RAM 32GB/GeForce RTX 4050/512GB SSD/Windows 11),33.790.000₫,,HP,12 tháng,"AMD Ryzen™ 7 7840HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,GeForce RTX™ 4050 6GB GDDR6 AMD Radeon 780M,"16.1"" ( 1920 x 1080 ) Full HD IPS , 144Hz , 250 nits , 45% NTSC , Màn hình chống lóa",FHD webcam,2 x 16GB DDR5 5600MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Home SL,36.9 x 25.94 x 2.39 cm,"4 cell 70 Wh , Pin liền",2.3 kg,,,,,VICTUS,Victus 16-s0141AX - 9Q988PA,9Q988PA,Xanh,Gaming,,,,,,,,,,
Laptop AI HP Victus 16-s0139AX - 9Q986PA (Ryzen 7 7840HS/RAM 32GB/GeForce RTX 4060/512GB SSD/Windows 11),35.190.000₫,,HP,12 tháng,"AMD Ryzen™ 7 7840HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,GeForce RTX™ 4060 8GB GDDR6 AMD Radeon 780M,"16.1"" ( 1920 x 1080 ) Full HD IPS , 144Hz , 250 nits , 45% NTSC , Màn hình chống lóa",FHD webcam,2 x 16GB DDR5 5600MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home SL,36.9 x 25.94 x 2.39 cm,"4 cell 70 Wh , Pin liền",2.3 kg,,,,,VICTUS,Victus 16-s0139AX - 9Q986PA,9Q986PA,Đen,Gaming,,,,,,,,,,
Laptop AI HP Victus 16-s0138AX - 9Q985PA (Ryzen 7 7840HS/RAM 32GB/GeForce RTX 4070/512GB SSD/Windows 11),39.090.000₫,,HP,12 tháng,"AMD Ryzen™ 7 7840HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,GeForce RTX™ 4070 8GB GDDR6 AMD Radeon 780M,"16.1"" ( 1920 x 1080 ) Full HD IPS , 144Hz , 250 nits , 45% NTSC , Màn hình chống lóa",FHD webcam,2 x 16GB DDR5 5600MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Home SL,36.9 x 25.94 x 2.39 cm,"4 cell 70 Wh , Pin liền",2.3 kg,,,,,VICTUS,Victus 16-s0138AX - 9Q985PA,9Q985PA,Đen,Gaming,,,,,,,,,,
Laptop gaming MSI Stealth 14 AI Studio A1VFG-085VN (Ultra 7-155H/RAM 32GB/GeForce RTX 4060/1TB SSD/ Windows 11),49.490.000₫,,MSI,24 tháng,"Intel® Core™ Ultra 7-155H ( 3.8 GHz - 4.8 GHz / 24MB / 16 nhân, 22 luồng ), Intel AI",Intel® AI Boost NPU,"GeForce RTX™ 4060 8GB GDDR6 Intel® Arc™ Graphics ( 2250MHz , 90W , 233 AI TOPS )","14"" ( 2880 x 1800 ) 2.8K 16:10 , OLED , không cảm ứng , 100% DCI-P3",FHD webcam,2 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort
1 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI","Nahimic, Hi-Res Audio","Wi-Fi 7 BE , Bluetooth 5.4","Bàn phím Chiclet với phím Copilot , không phím số , RGB",Windows 11 Home SEA,315.6 x 246.25 x 19.9-21.8 mm,"4 cell 72 Wh , Pin liền",1.7 kg,,Khuôn mặt,,"Stealth Trooper Backpack II, MSI Gaming Headset H901, MSI Wireless Gaming Mouse_ M18, Lót chuột, Móc chìa khóa rồng, Adapter, dây nguồn,…",Stealth,Stealth 14 AI Studio A1VFG-085VN,085VN,Xanh,Gaming,,,,,,,,,,
Laptop AI ACER Nitro 16 AN16-41-R60F (Ryzen 7 7840HS/RAM 8GB/GeForce RTX 4050/512GB SSD/Windows 11),34.390.000₫,,ACER,12 tháng,"AMD Ryzen™ 7 7840HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,"GeForce RTX™ 4050 6GB GDDR6 AMD Radeon 780M ( 2370MHz , 95W , 194 AI TOPs )","16"" ( 2560 x 1600 ) WQXGA 16:10 , IPS , 165Hz , không cảm ứng , 500 nits , 100% sRGB , Acer ComfyView",HD webcam,1 x 8GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C
2 x USB 3.2
1 x USB 2.0
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB",Windows 11 Home,360.1 x 279.9 x 25.9-27.9 mm,"90 Wh , Pin liền",2.7 kg,,,không đèn,"Adapter, dây nguồn",Nitro 16,Nitro 16 AN16-41-R60F,R60F,Đen,"Gaming, Văn phòng",,,,,,,,,,
Laptop gaming ACER Nitro 16 AN16-41-R76E (Ryzen 9 7940HS/RAM 16GB/GeForce RTX 4060/512GB SSD/ Windows 11),40.590.000₫,,ACER,12 tháng,"AMD Ryzen™ 9 7940HS ( 4.0 GHz - 5.2 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,GeForce RTX™ 4060 8GB GDDR6 AMD Radeon 780M,"16"" ( 2560 x 1600 ) WQXGA IPS , 165Hz , không cảm ứng , 400 nits , 100% sRGB , Acer ComfyView",HD webcam,1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C
2 x USB 3.2
1 x USB 2.0
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",Dolby Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB",Windows 11 Home,360.1 x 279.9 x 25.9-27.9 mm,"90 Wh , Pin liền",2.7 kg,Vỏ nhựa,,không đèn,"Adapter, dây nguồn",Nitro 16,Nitro 16 AN16-41-R76E,R76E,Đen,"Gaming, Văn phòng",,,,,,,,,,
Laptop AI ACER Nitro 16 AN16-41-R3SM (Ryzen 7 7840HS/RAM 16GB/GeForce RTX 4060/512GB SSD/Windows 11),38.190.000₫,,ACER,12 tháng,"AMD Ryzen™ 7 7840HS ( 3.8 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,"GeForce RTX™ 4060 8GB GDDR6 AMD Radeon 780M ( 2250MHz , 90W , 233 AI TOPS )","16"" ( 2560 x 1600 ) WQXGA 16:10 , IPS , 165Hz , không cảm ứng , 500 nits , 100% sRGB , Acer ComfyView",HD webcam,1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C
2 x USB 3.2
1 x USB 2.0
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB",Windows 11 Home,360.1 x 279.9 x 25.9-27.9 mm,"90 Wh , Pin liền",2.7 kg,,,không đèn,"Adapter, dây nguồn",Nitro 16,Nitro 16 AN16-41-R3SM,R3SM,Đen,"Gaming, Văn phòng",,,,,,,,,,
Laptop gaming ACER Nitro 16 Phoenix AN16-41-R50Z (Ryzen 5 7640HS/RAM 8GB/GeForce RTX 4050/512GB SSD/ Windows 11),29.590.000₫,,ACER,12 tháng,"AMD Ryzen™ 5 7640HS ( 4.3 GHz - 5.0 GHz / 16MB / 6 nhân, 12 luồng ), AMD AI",AMD Ryzen™AI up to 10 TOPs,GeForce RTX™ 4050 6GB GDDR6 AMD Radeon 760M,"16"" ( 1920 x 1200 ) WUXGA IPS , 165Hz , không cảm ứng , 400 nits , 100% sRGB , Acer ComfyView",HD webcam,1 x 8GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"2 x USB Type C
2 x USB 3.2
1 x USB 2.0
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB",Windows 11 Home,360.1 x 279.9 x 25.9 - 27.9 mm,"4 cell 90 Wh , Pin liền",2.7 kg,Vỏ nhựa,,không đèn,"Adapter, dây nguồn",Nitro 16,Nitro 16 Phoenix AN16-41-R50Z,NH.QLKSV.001,Đen,Gaming,,,,,,,,,,
MacBook Pro 14 inch M3 2023 (8GB/1TB SSD),47.390.000₫,,APPLE,12 tháng,Apple M3 ( 8‑Core CPU / 10‑Core GPU ),,,"14"" ( 3024 x 1964 ) | Liquid Retina XDR
FHD webcam",,,,"2 x Thunderbolt 4 , 1 x 3.5 mm , 1 x SDXC Card Slot",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3",,macOS,,,,,,,,MacBook Pro,"MacBook Pro 14"" MR7K3SA/A",,Silver,"Văn phòng, Đồ họa - Kỹ thuật, Doanh nghiệp, Doanh nhân",,8GB,1TB SSD,1 x HDMI,70 Wh,1.6 kg | 31.26 x 22.12 x 1.55 cm,,,,
Laptop Dell Inspiron 15 3530 (N3530-i7U161W11BLU-FP) (i7-1355U/ RAM 16GB/ Onboard/ 1TB SSD/ Windows 11 + Office),23.490.000₫,,Dell,12 tháng,"Intel® Core™ i7-1355U ( 1.7 GHz - 5.0GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD 120Hz , không cảm ứng , 250 nits , Màn hình chống lóa , FreeSync",HD webcam,2 x 8GB DDR4 2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C
1 x USB 3.2
1 x USB 2.0
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số , không đèn",Windows 11 Home SL + Office Home & Student 2021,16.96 - 18.99 x 358.50 x 235.56 mm,"4 cell 54 Wh , Pin liền",1.66 kg,,Vân tay,không đèn,"Adapter, dây nguồn, HDSD,…",Inspiron,Inspiron 15 3530 (N3530-i7U161W11BLU-FP),N3530-i7U161W11BLU-FP,Đen,Văn phòng,,,,,,,,,,
Laptop MSI Thin 15 B13UC-1411VN (i7-13620H/ RAM 8GB/ GeForce RTX™ 3050/ 512GB SSD/ Windows 11),21.990.000₫,,MSI,24 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9 GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,GeForce RTX™ 3050 4GB GDDR6 Intel® UHD Graphics 770,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , Màn hình chống lóa",HD webcam,1 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),"512GB SSD M.2 NVMe ( 1 x 2.5"" SATA /( 1 x M.2 NVMe )","1 x USB Type C / DisplayPort
3 x USB 3.2
2 x 3.5 mm
1 x HDMI
LAN 1 Gb/s",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home,35.9 x 25.4 x 2.17 Cm,"3 cell 52 Wh , Pin liền",1.8 kg,Vỏ kim loại,,không đèn,Adapter,Thin 15,Thin 15 B13UC-1411VN,1411VN,Xám,Gaming,,,,,,,,,,
Laptop MSI Thin 15 B12UC-1416VN (i5-12450H/ RAM 8GB/ GeForce RTX™ 3050/ 512GB SSD/ Windows 11),19.990.000₫,,MSI,24 tháng,"Intel® Core™ i5-12450H ( 2.0 GHz - 4.4 GHz / 12MB / 8 nhân, 12 luồng ), Non-EVO",,GeForce RTX™ 3050 4GB GDDR6 Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , Màn hình chống lóa",HD webcam,1 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),"512GB SSD M.2 NVMe ( 1 x 2.5"" SATA /( 1 x M.2 NVMe )","1 x USB Type C / DisplayPort
3 x USB 3.2
2 x 3.5 mm
1 x HDMI
LAN 1 Gb/s",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home,35.9 x 25.4 x 2.17 Cm,"3 cell 52 Wh , Pin liền",1.8 kg,Vỏ kim loại,,không đèn,Adapter,Thin 15,Thin 15 B12UC-1416VN,1416VN,Xám,Gaming,,,,,,,,,,
Laptop MSI Thin A15 B7UC-026VN (Ryzen 5 7535HS/ RAM 8GB/ GeForce RTX™ 3050/ 512GB SSD/ Windows 11),20.990.000₫,,MSI,24 tháng,"AMD Ryzen™ 5 7535HS ( 3.3 GHz - 4.55 GHz / 16MB / 6 nhân, 12 luồng ), AMD",,GeForce RTX™ 3050 4GB GDDR6 AMD Radeon™ 660M,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , Màn hình chống lóa",HD webcam,1 x 8GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),"512GB SSD M.2 NVMe ( 1 x 2.5"" SATA /( 1 x M.2 NVMe )","1 x USB Type C / DisplayPort
3 x USB 3.2
2 x 3.5 mm
1 x HDMI
LAN 1 Gb/s",,"AMD Wi-Fi 6E , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home,35.9 x 25.4 x 2.17 Cm,"3 cell 52 Wh , Pin liền",1.8 kg,Vỏ kim loại,,không đèn,Adapter,Thin 15,Thin A15 B7UC-026VN,026VN,Xám,Gaming,,,,,,,,,,
Laptop Lenovo LOQ 15IAX9 - 83GS001QVN (i5-12450HX/RAM 12GB/GeForce RTX 4050/512GB SSD/ Windows 11),26.990.000₫,,Lenovo,24 tháng,"Intel® Core™ i5-12450HX ( 3.1 GHz - 4.40 GHz / 12MB / 8 nhân, 12 luồng ), Non-EVO",,"GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics 710 ( 2370 MHz , 105W","15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng , 300 nits , 100% sRGB , Màn hình chống lóa , G-Sync",HD webcam,1 x 12GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
1 x 3.5 mm
1 x HDMI
LAN 1 Gb/s",Nahimic Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Có phím Copilot , có phím số , LED","Windows 11 Home SL, English",359.86 x 258.7 x 21.9-23.9 mm,"60 Wh , Pin liền",2.4 kg,Vỏ nhựa,,không đèn,,LOQ,LOQ 15IAX9 - 83GS001QVN,83GS001QVN,Xám,Gaming,,,,,,,,,,
Laptop Dell Inspiron 15 3520 N3520-i5U165W11BLU-FP (i5-1235U/RAM 16GB/Onboard/512GB SSD/ Windows 11 + Office),16.490.000₫,,Dell,12 tháng,"Intel® Core™ i5-1235U ( 1.3 GHz - 4.4 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD 120Hz , không cảm ứng , 250 nits , Màn hình chống lóa",HD webcam,2 x 8GB DDR4 2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x USB 2.0
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím thường , có phím số , không đèn",Windows 11 Home SL + Office Home & Student 2021,16.96 -18.99 x 358.50 x 235.56 mm,"3 cell 41 Wh , Pin liền",1.9 kg,,Vân tay,không đèn,"Adapter, dây nguồn, HDSD,…",Inspiron,Inspiron 15 3520 N3520-i5U165W11BLU-FP,N3520-i5U165W11BLU-FP,Đen,Văn phòng,,,,,,,,,,
Laptop Dell Inspiron 16 5640 - KHPF5 (Core 7 150U/ RAM 16GB/ GeForce MX570/ 1TB SSD/ Windows 11 + Office),29.490.000₫,,Dell,12 tháng,"Intel® Core™ 7 150U ( 1.8 GHz - 5.4 GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,GeForce MX570 2GB GDDR6,"16"" ( 1920 x 1200 ) WUXGA 16:10 , WVA , 250 nits , Màn hình chống lóa , ComfyView",FHD webcam,2 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / Power Delivery
2 x USB 3.2
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , có phím số",Windows 11 Home SL + Office Home & Student 2021,52.3 x 6.7 x 32 cm,"4 cell 54 Wh , Pin liền",2 kg,,Vân tay,,,Inspiron,Inspiron 16 5640 - KHPF5,KHPF5,Xanh,Văn phòng,,,,,,,,,,
Laptop Lenovo LOQ 15IRX9 - 83DV00UFVN (i7-13650HX/RAM 24GB/GeForce RTX 4060/512GB SSD/ Windows 11),35.990.000₫,,Lenovo,24 tháng,"Intel® Core™ i7-13650HX ( 2.6 GHz - 4.9 GHz / 24MB / 14 nhân, 20 luồng ), Non-EVO",,"GeForce RTX™ 4060 8GB GDDR6 Intel® UHD Graphics 710 ( 2370 MHz , 115W , 233 AI TOPS )","15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng , 300 nits , 100% sRGB , Màn hình chống lóa , G-Sync",HD webcam,2 x 12GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Nahimic Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Có phím Copilot , có phím số , RGB 4 vùng","Windows 11 Home SL, English",359.86 x 258.7 x 21.9-23.9 mm,"60 Wh , Pin liền",2.4 kg,Vỏ nhựa,,không đèn,,LOQ,LOQ 15IRX9 - 83DV00UFVN,83DV00UFVN,Xám,Gaming,,,,,,,,,,
Laptop ASUS TUF Gaming A15 FA506NFR-HN075W (Ryzen 7 7435HS/RAM 16GB/GeForce RTX 2050/512GB SSD/ Windows 11),18.990.000₫,,ASUS,,"AMD Ryzen™ 7 7435HS ( 3.2 GHz - 4.75 GHz / 16MB / 8 nhân, 16 luồng ), AMD",,GeForce RTX™ 2050 4GB GDDR6 AMD Radeon™ Graphics,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , 250 nits , 100% sRGB , Adaptive Sync",HD webcam,1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Hi-Res Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet , có phím số , RGB",Windows 11 Home,35.9 x 25.6 x 2.28 ~ 2.45 cm,"3 cell 48 Wh , Pin liền",2.3 kg,,,không đèn,,TUF Gaming,TUF Gaming A15 FA506NFR-HN075W,90NR0JU7-M004X0,Đen,Gaming,,,,,,,,,,
Laptop MSI Sword 16 HX B14VFKG-460VN (i7-14650HX/ RAM 16GB/ GeForce RTX™ 4060/ 1TB SSD/ Windows 11),39.990.000₫,,MSI,24 tháng,"Intel® Core™ i7-14650HX ( 2.2 GHz - 5.2 GHz / 30MB / 16 nhân, 24 luồng ), Non-EVO",,"GeForce RTX™ 4060 8GB GDDR6 Intel® UHD Graphics 710 ( 2340MHz , 115W , 233 AI TOPS )","16"" ( 2560 x 1600 ) WQXGA IPS , không cảm ứng , 100% DCI-P3",HD webcam,2 x 8GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB ),1TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , có phím số , RGB",Windows 11 Home SEA,359 x 266.4 x 21.8-27.7 mm,"4 cell 65 Wh , Pin liền",2.3 kg,,,,"MSI Essential Backpack, MSI Gaming Mouse_ M99 Pro, Lót chuột, Móc chìa khóa rồng, Adapter, dây nguồn,…",Sword,Sword 16 HX B14VFKG-460VN,460VN,Xám,Gaming,,,,,,,,,,
Laptop Dell Inspiron 15 3530 N3530-i3U165W11SLU (i3-1305U/RAM 16GB/Onboard/512GB SSD/ Windows 11 + Office),13.890.000₫,,Dell,12 tháng,"Intel® Core™ i3-1305U ( 1.6 GHz - 4.5 GHz / 10MB / 5 nhân, 6 luồng ), Non-EVO",,Onboard Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD 120Hz , 250 nits , Màn hình chống lóa",HD webcam,2 x 8GB DDR4 2666MHz ( 2 Khe cắm,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x USB 2.0
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím thường , có phím số , không đèn",Windows 11 Home SL + Office Home & Student 2021,16.96 - 18.99 x 358.50 x 235.56 mm,"3 cell 41 Wh , Pin liền",1.6 kg,Vỏ nhôm,,,"Adapter, dây nguồn, HDSD,…",Inspiron,Inspiron 15 3530 N3530-i3U165W11SLU,i3U165W11SLU,Bạc,Văn phòng,,,,,,,,,,
Laptop MSI Sword 16 HX B14VGKG-466VN (i7-14650HX/ RAM 16GB/ GeForce RTX™ 4070/ 1TB SSD/ Windows 11),41.990.000₫,,MSI,24 tháng,"Intel® Core™ i7-14650HX ( 2.2 GHz - 5.2 GHz / 30MB / 16 nhân, 24 luồng ), Non-EVO",,"GeForce RTX™ 4070 8GB GDDR6 Intel® UHD Graphics 710 ( 2115MHz , 115W , 321 AI TOPs )","16"" ( 2560 x 1600 ) WQXGA IPS , 240Hz , không cảm ứng , 100% DCI-P3",HD webcam,1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB ),1TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
2 x 3.5 mm
1 x HDMI
LAN 1 Gb/s","Nahimic, Hi-Res Audio","WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , có phím số , RGB",Windows 11 Home,359 x 266.4 x 21.8-27.7 mm,"4 cell 65 Wh , Pin liền",2.3 kg,Vỏ nhựa,,,Adapter,Sword,Sword 16 HX B14VGKG-466VN,466VN,Xám,Gaming,,,,,,,,,,
Laptop MSI Raider GE68 HX 14VHG-646VN (i9-14900HX/ RAM 32GB/ GeForce RTX™ 4080/ 2TB SSD/ Windows 11),89.990.000₫,,MSI,36 tháng,"Intel® Core™ i9-14900HX ( 2.2 GHz - 5.8 GHz / 8MB / 24 nhân, 32 luồng ), Non-EVO",,"GeForce RTX™ 4080 12GB GDDR6 Intel® UHD Graphics 770 ( 2280MHz , 175W , 542 AI TOPS )","16"" ( 3840 x 2400 ) WQUXGA 16:10 , IPS , 120Hz , không cảm ứng , 100% DCI-P3",FHD webcam,1 x 32GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB ),2TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 2500 Mbps",Hi-Res Audio,"Wi-Fi 7 BE , Bluetooth 5.4","Bàn phím Chiclet với phím Copilot , có phím số , RGB",Windows 11 Home,357 x 284 x 22.20-27.85 mm,"4 cell 99 Wh , Pin liền",2.7 kg,,Khuôn mặt,RGB,Adapter,Raider,Raider GE68 HX 14VHG-646VN,646VN,Đen,Gaming,,,,,,,,,,
